,id,types,rarity,skin,total_traits,traits,total_hidden_traits,hidden_traits
3558,6558,Female,2179,Light,3,"Clown Eyes Green,Mole,Red Mohawk",0,
3559,6559,Female,471,Dark,2,"Welding Goggles,Wild Hair",0,
3560,6560,Female,1521,Dark,4,"Black Lipstick,Blue Eye Shadow,Earring,Straight Hair Blonde",1,Earring
3561,6561,Male,7378,Dark,3,"Classic Shades,Muttonchops,Shaved Head",0,
3562,6562,Male,4429,Light,3,"Chinstrap,Earring,Mole",1,Mole
3563,6563,Female,7929,Mid,3,"Cap,Earring,VR",1,Earring
3564,6564,Female,1528,Dark,3,"Blue Eye Shadow,Cigarette,Wild Blonde",0,
3565,6565,Female,3074,Light,4,"Dark Hair,Mole,Nerd Glasses,Purple Lipstick",0,
3566,6566,Female,6425,Mid,3,"3D Glasses,Earring,Knitted Cap",0,
3567,6567,Male,6963,Mid,3,"Knitted Cap,Normal Beard,Small Shades",0,
3568,6568,Female,1688,Mid,2,"Nerd Glasses,Wild Blonde",0,
3569,6569,Female,3102,Mid,4,"Cigarette,Dark Hair,Earring,Hot Lipstick",1,Earring
3570,6570,Female,2378,Mid,3,"Earring,Purple Lipstick,Red Mohawk",0,
3571,6571,Female,2854,Mid,3,"Black Lipstick,Dark Hair,Silver Chain",0,
3572,6572,Male,6009,Mid,3,"Clown Eyes Green,Front Beard,Stringy Hair",0,
3573,6573,Female,5363,Light,3,"Black Lipstick,Knitted Cap,Purple Eye Shadow",0,
3574,6574,Female,9987,Light,3,"Bandana,Cigarette,Earring",0,
3575,6575,Male,327,Light,2,"Buck Teeth,Clown Hair Green",0,
3576,6576,Female,3686,Albino,2,"Regular Shades,Tassle Hat",0,
3577,6577,Female,878,Mid,3,"Blonde Bob,Hot Lipstick,Spots",0,
3578,6578,Male,4975,Mid,2,"Hoodie,Regular Shades",0,
3579,6579,Male,7981,Mid,3,"Earring,Frumpy Hair,VR",0,
3580,6580,Male,6207,Albino,3,"Chinstrap,Mohawk Dark,Nerd Glasses",0,
3581,6581,Female,248,Dark,2,"Cigarette,Tiara",0,
3582,6582,Male,6273,Dark,3,"3D Glasses,Crazy Hair,Luxurious Beard",0,
3583,6583,Male,1879,Mid,2,"Bandana,Big Beard",0,
3584,6584,Female,9820,Mid,2,"Nerd Glasses,Stringy Hair",0,
3585,6585,Male,6241,Albino,3,"Chinstrap,Classic Shades,Messy Hair",0,
3586,6586,Zombie,496,Zombie,2,"Knitted Cap,Smile",0,
3587,6587,Female,8228,Light,3,"Cap,Earring,Hot Lipstick",0,
3588,6588,Female,8972,Dark,2,"Classic Shades,Mohawk Dark",0,
3589,6589,Female,1226,Light,2,"Clown Nose,Wild White Hair",0,
3590,6590,Female,2689,Mid,3,"Clown Hair Green,Earring,Hot Lipstick",0,
3591,6591,Male,5528,Light,3,"Clown Eyes Blue,Handlebars,Mohawk Dark",0,
3592,6592,Female,1642,Light,3,"Black Lipstick,Regular Shades,Straight Hair Blonde",0,
3593,6593,Female,9032,Mid,3,"Black Lipstick,Earring,Mohawk Dark",0,
3594,6594,Male,3165,Albino,2,"Luxurious Beard,Purple Hair",0,
3595,6595,Male,8865,Dark,3,"Knitted Cap,Nerd Glasses,Shadow Beard",0,
3596,6596,Male,3472,Mid,3,"Bandana,Classic Shades,Gold Chain",0,
3597,6597,Male,5514,Light,3,"Cap,Handlebars,Horned Rim Glasses",0,
3598,6598,Female,2813,Light,3,"Big Shades,Black Lipstick,Straight Hair",0,
3599,6599,Male,3932,Dark,3,"Earring,Handlebars,Police Cap",0,
3600,6600,Male,6306,Mid,4,"Cigarette,Classic Shades,Do-rag,Luxurious Beard",0,
3601,6601,Male,3944,Dark,3,"Front Beard,Horned Rim Glasses,Police Cap",0,
3602,6602,Male,1072,Mid,4,"Mohawk,Nerd Glasses,Rosy Cheeks,Shadow Beard",0,
3603,6603,Female,8702,Dark,2,"Cigarette,Headband",0,
3604,6604,Male,5872,Dark,2,"Peak Spike,Vape",0,
3605,6605,Male,9127,Dark,3,"Horned Rim Glasses,Mohawk,Shadow Beard",0,
3606,6606,Female,5692,Light,3,"Black Lipstick,Blue Eye Shadow,Messy Hair",0,
3607,6607,Male,1358,Light,2,"Cowboy Hat,Front Beard Dark",0,
3608,6608,Female,5374,Albino,3,"Black Lipstick,Mohawk Dark,Purple Eye Shadow",0,
3609,6609,Male,8722,Dark,4,"Cigarette,Classic Shades,Crazy Hair,Earring",0,
3610,6610,Male,9627,Light,2,"Messy Hair,Shadow Beard",0,
3611,6611,Male,2880,Mid,4,"Cap Forward,Regular Shades,Silver Chain,Vape",0,
3612,6612,Female,3651,Dark,3,"Hot Lipstick,Tassle Hat,VR",0,
3613,6613,Female,1582,Light,3,"Earring,Straight Hair Blonde,VR",1,Earring
3614,6614,Male,7326,Dark,3,"Frumpy Hair,Goat,Nerd Glasses",0,
3615,6615,Male,1854,Light,2,"Big Beard,Mohawk Thin",0,
3616,6616,Male,7032,Light,2,"Mohawk,Normal Beard",0,
3617,6617,Male,832,Dark,2,"Clown Eyes Blue,Top Hat",0,
3618,6618,Female,2816,Light,3,"Horned Rim Glasses,Purple Lipstick,Straight Hair",0,
3619,6619,Male,2885,Light,2,"Hoodie,Silver Chain",0,
3620,6620,Female,3640,Dark,2,"Eye Mask,Tassle Hat",0,
3621,6621,Female,3732,Mid,3,"Cigarette,Hot Lipstick,Tassle Hat",0,
3622,6622,Male,369,Mid,3,"Buck Teeth,Earring,Shaved Head",0,
3623,6623,Male,7641,Dark,3,"Big Shades,Cap,Muttonchops",0,
3624,6624,Male,7060,Dark,3,"Horned Rim Glasses,Messy Hair,Normal Beard",0,
3625,6625,Female,2762,Dark,2,"3D Glasses,Straight Hair",0,
3626,6626,Female,3595,Dark,3,"Earring,Purple Eye Shadow,Tassle Hat",1,Earring
3627,6627,Female,9482,Light,4,"Cigarette,Classic Shades,Mole,Wild Hair",0,
3628,6628,Male,5900,Light,2,"Crazy Hair,Vape",0,
3629,6629,Female,410,Dark,3,"Black Lipstick,Welding Goggles,Wild Blonde",0,
3630,6630,Male,8675,Light,2,"Headband,Nerd Glasses",0,
3631,6631,Female,1951,Light,3,"Half Shaved,Hot Lipstick,Purple Eye Shadow",0,
3632,6632,Male,4297,Albino,2,"Peak Spike,Smile",0,
3633,6633,Male,4256,Dark,4,"3D Glasses,Earring,Smile,Stringy Hair",0,
3634,6634,Male,4847,Light,4,"3D Glasses,Cigarette,Earring,Hoodie",1,Earring
3635,6635,Male,4610,Light,3,"Cap Forward,Front Beard,Horned Rim Glasses",0,
3636,6636,Male,9270,Mid,3,"Earring,Mohawk Thin,Mole",0,
3637,6637,Female,9712,Albino,3,"Earring,Hot Lipstick,Messy Hair",0,
3638,6638,Female,1886,Albino,3,"Blonde Bob,Clown Eyes Blue,Silver Chain",0,
3639,6639,Male,935,Light,3,"Bandana,Muttonchops,Spots",0,
3640,6640,Female,8135,Mid,3,"Cap,Clown Eyes Blue,Earring",0,
3641,6641,Male,6049,Light,3,"Earring,Front Beard,Mohawk Thin",0,
3642,6642,Male,6807,Dark,3,"Big Shades,Crazy Hair,Normal Beard Black",0,
3643,6643,Male,7589,Dark,2,"Cigarette,Shaved Head",0,
3644,6644,Male,6734,Mid,4,"Earring,Eye Mask,Mohawk Dark,Normal Beard Black",0,
3645,6645,Male,5834,Mid,3,"Crazy Hair,Front Beard,Vape",0,
3646,6646,Male,5581,Dark,3,"Eye Patch,Frumpy Hair,Handlebars",0,
3647,6647,Male,6080,Mid,4,"Earring,Eye Patch,Front Beard,Messy Hair",0,
3648,6648,Male,819,Mid,2,"Goat,Top Hat",0,
3649,6649,Zombie,503,Zombie,2,"Crazy Hair,Front Beard Dark",0,
3650,6650,Male,4679,Light,3,"Cap Forward,Goat,Small Shades",0,
3651,6651,Female,2150,Dark,2,"Half Shaved,VR",0,
3652,6652,Male,5327,Mid,2,"Frown,Messy Hair",0,
3653,6653,Male,9475,Light,3,"Earring,Eye Patch,Wild Hair",0,
3654,6654,Male,5168,Mid,3,"Bandana,Front Beard Dark,Regular Shades",0,
3655,6655,Male,5227,Dark,3,"Do-rag,Frown,Horned Rim Glasses",0,
3656,6656,Male,3997,Dark,2,"Eye Mask,Police Cap",0,
3657,6657,Male,5274,Mid,2,"Frown,Headband",0,
3658,6658,Male,2425,Light,2,"Earring,Vampire Hair",0,
3659,6659,Male,6665,Albino,2,"Mohawk Dark,Mustache",0,
3660,6660,Male,6155,Dark,4,"Chinstrap,Earring,Mohawk Thin,Pipe",0,
3661,6661,Male,4365,Light,2,"Smile,Wild Hair",0,
3662,6662,Female,8575,Mid,3,"Clown Eyes Blue,Purple Lipstick,Stringy Hair",0,
3663,6663,Female,422,Dark,3,"Half Shaved,Mole,Welding Goggles",0,
3664,6664,Female,8939,Light,2,"Cigarette,Knitted Cap",0,
3665,6665,Female,3636,Light,4,"Black Lipstick,Earring,Eye Mask,Tassle Hat",1,Earring
3666,6666,Female,287,Albino,4,"Black Lipstick,Clown Eyes Blue,Earring,Orange Side",1,Earring
3667,6667,Female,2434,Mid,5,"Earring,Gold Chain,Nerd Glasses,Purple Lipstick,Straight Hair Dark",1,Earring
3668,6668,Female,3062,Albino,3,"Black Lipstick,Dark Hair,Horned Rim Glasses",0,
3669,6669,Male,3943,Dark,4,"Front Beard,Mole,Police Cap,VR",0,
3670,6670,Male,4996,Light,2,"Cigarette,Hoodie",0,
3671,6671,Male,6747,Mid,3,"Earring,Normal Beard Black,Shaved Head",0,
3672,6672,Male,8748,Light,2,"Crazy Hair,Regular Shades",0,
3673,6673,Male,4272,Albino,3,"Shaved Head,Small Shades,Smile",0,
3674,6674,Female,268,Dark,4,"Black Lipstick,Earring,Green Eye Shadow,Orange Side",1,Earring
3675,6675,Male,6180,Light,3,"Chinstrap,Headband,Regular Shades",0,
3676,6676,Male,2952,Light,2,"Mohawk Thin,Silver Chain",0,
3677,6677,Male,3386,Dark,3,"Cap Forward,Chinstrap,Gold Chain",0,
3678,6678,Female,3065,Light,3,"Dark Hair,Horned Rim Glasses,Purple Lipstick",0,
3679,6679,Male,6248,Light,3,"Chinstrap,Eye Patch,Stringy Hair",0,
3680,6680,Male,3962,Dark,3,"Cigarette,Luxurious Beard,Police Cap",0,
3681,6681,Female,4494,Dark,1,Clown Eyes Green,0,
3682,6682,Male,5270,Mid,3,"Cigarette,Frown,Headband",0,
3683,6683,Male,5484,Dark,2,"Handlebars,Shaved Head",0,
3684,6684,Male,3252,Mid,2,"Big Shades,Purple Hair",0,
3685,6685,Male,8600,Dark,2,"Bandana,Clown Eyes Blue",0,
3686,6686,Female,8356,Light,2,"Clown Eyes Green,Knitted Cap",0,
3687,6687,Male,3380,Albino,3,"Big Shades,Gold Chain,Police Cap",0,
3688,6688,Female,5755,Dark,2,"Green Eye Shadow,Knitted Cap",0,
3689,6689,Male,5170,Albino,3,"Bandana,Earring,Front Beard Dark",0,
3690,6690,Female,2660,Mid,3,"Black Lipstick,Cigarette,Straight Hair Dark",0,
3691,6691,Male,6026,Mid,4,"Earring,Front Beard,Horned Rim Glasses,Knitted Cap",0,
3692,6692,Male,9326,Mid,2,"Cigarette,Mohawk",0,
3693,6693,Male,3162,Dark,4,"Classic Shades,Earring,Luxurious Beard,Purple Hair",1,Earring
3694,6694,Male,350,Dark,4,"Buck Teeth,Luxurious Beard,Shaved Head,Vape",0,
3695,6695,Female,8659,Dark,2,"Big Shades,Headband",0,
3696,6696,Female,5742,Light,3,"Crazy Hair,Green Eye Shadow,Purple Lipstick",0,
3697,6697,Male,6083,Mid,4,"Cigarette,Front Beard,Horned Rim Glasses,Messy Hair",0,
3698,6698,Female,8329,Mid,3,"Clown Eyes Green,Headband,Hot Lipstick",0,
3699,6699,Female,5686,Light,3,"Blue Eye Shadow,Purple Lipstick,Wild Hair",0,
3700,6700,Male,1848,Mid,3,"Big Beard,Mohawk Thin,Mole",0,
3701,6701,Male,761,Mid,2,"Medical Mask,Top Hat",0,
3702,6702,Male,8898,Light,2,"Big Shades,Knitted Cap",0,
3703,6703,Female,2004,Mid,4,"Black Lipstick,Blonde Bob,Green Eye Shadow,Mole",0,
3704,6704,Zombie,482,Zombie,3,"Cigarette,Earring,Rosy Cheeks",0,
3705,6705,Male,9773,Mid,4,"Earring,Regular Shades,Shadow Beard,Stringy Hair",0,
3706,6706,Female,874,Mid,2,"Spots,Wild Blonde",0,
3707,6707,Female,576,Light,2,"Pigtails,Purple Eye Shadow",0,
3708,6708,Female,1296,Mid,3,"Black Lipstick,Regular Shades,Wild White Hair",0,
3709,6709,Male,8313,Light,3,"Shadow Beard,Small Shades,Stringy Hair",0,
3710,6710,Female,9265,Light,3,"Hot Lipstick,Mohawk,Mole",0,
3711,6711,Female,984,Mid,3,"3D Glasses,Blonde Bob,Rosy Cheeks",0,
3712,6712,Female,4192,Mid,3,"Clown Nose,Horned Rim Glasses,Wild Hair",0,
3713,6713,Male,7539,Albino,2,"Big Shades,Shaved Head",0,
3714,6714,Female,1169,Mid,2,"Blonde Short,Regular Shades",0,
3715,6715,Male,6145,Albino,4,"Chinstrap,Nerd Glasses,Peak Spike,Pipe",0,
3716,6716,Female,9921,Albino,3,"Bandana,Big Shades,Earring",0,
3717,6717,Male,4378,Light,2,"Smile,Stringy Hair",0,
3718,6718,Female,5355,Dark,4,"Crazy Hair,Earring,Purple Eye Shadow,Purple Lipstick",0,
3719,6719,Male,1416,Dark,2,"Cowboy Hat,Goat",0,
3720,6720,Female,193,Mid,3,"Cigarette,Earring,Pilot Helmet",1,Earring
3721,6721,Male,4231,Mid,2,"Hoodie,Smile",0,
3722,6722,Male,9817,Dark,2,"Nerd Glasses,Stringy Hair",0,
3723,6723,Female,1493,Albino,3,"Clown Nose,Green Eye Shadow,Wild Blonde",0,
3724,6724,Male,5208,Dark,4,"Earring,Frown,Mohawk,Normal Beard",1,Frown
3725,6725,Male,9800,Dark,3,"Big Shades,Earring,Stringy Hair",0,
3726,6726,Male,1046,Dark,3,"Big Shades,Do-rag,Rosy Cheeks",0,
3727,6727,Female,728,Dark,3,"Black Lipstick,Nerd Glasses,Pink With Hat",0,
3728,6728,Female,2688,Albino,2,"Hot Lipstick,Straight Hair Dark",0,
3729,6729,Male,7240,Mid,4,"Bandana,Goat,Pipe,Small Shades",0,
3730,6730,Male,2915,Dark,4,"Horned Rim Glasses,Mole,Shaved Head,Silver Chain",0,
3731,6731,Female,736,Light,3,"Mole,Pink With Hat,Purple Lipstick",0,
3732,6732,Female,5702,Light,3,"Black Lipstick,Blue Eye Shadow,Stringy Hair",0,
3733,6733,Female,2936,Albino,4,"Black Lipstick,Crazy Hair,Mole,Silver Chain",0,
3734,6734,Female,2376,Dark,3,"Earring,Purple Lipstick,Red Mohawk",0,
3735,6735,Female,2494,Mid,3,"Green Eye Shadow,Purple Lipstick,Straight Hair Dark",0,
3736,6736,Male,8743,Albino,2,"Crazy Hair,Regular Shades",0,
3737,6737,Male,2961,Albino,2,"Silver Chain,Wild Hair",0,
3738,6738,Male,2919,Light,2,"Shaved Head,Silver Chain",0,
3739,6739,Female,1715,Mid,3,"Earring,Purple Lipstick,Wild Blonde",0,
3740,6740,Male,2449,Albino,3,"Clown Hair Green,Clown Nose,Luxurious Beard",0,
3741,6741,Male,7881,Dark,2,"Mohawk Thin,Pipe",0,
3742,6742,Male,2610,Dark,3,"Cigarette,Clown Hair Green,Shadow Beard",0,
3743,6743,Male,7093,Light,2,"Do-rag,Eye Mask",0,
3744,6744,Male,6780,Dark,3,"Headband,Normal Beard Black,Small Shades",0,
3745,6745,Male,7089,Mid,3,"Earring,Eye Mask,Shaved Head",0,
3746,6746,Male,8961,Mid,3,"Classic Shades,Mohawk Dark,Shadow Beard",0,
3747,6747,Male,1470,Mid,2,"Cowboy Hat,Nerd Glasses",0,
3748,6748,Male,7123,Mid,2,"Cap,Eye Mask",0,
3749,6749,Male,9890,Dark,3,"Bandana,Big Shades,Shadow Beard",0,
3750,6750,Male,6093,Dark,3,"Eye Patch,Front Beard,Stringy Hair",0,
3751,6751,Male,7117,Albino,2,"Cap,Eye Mask",0,
3752,6752,Female,1547,Dark,3,"Green Eye Shadow,Hot Lipstick,Straight Hair Blonde",0,
3753,6753,Female,1239,Light,4,"Blue Eye Shadow,Earring,Hot Lipstick,Wild White Hair",1,Earring
3754,6754,Female,3051,Light,2,"Dark Hair,Eye Patch",0,
3755,6755,Male,7519,Dark,3,"Do-rag,Mole,Regular Shades",0,
3756,6756,Male,4432,Mid,1,3D Glasses,0,
3757,6757,Female,5740,Dark,3,"Black Lipstick,Crazy Hair,Green Eye Shadow",0,
3758,6758,Male,3870,Dark,4,"Classic Shades,Earring,Fedora,Shadow Beard",0,
3759,6759,Female,295,Mid,3,"Big Shades,Earring,Orange Side",1,Earring
3760,6760,Male,3521,Dark,4,"Crazy Hair,Earring,Medical Mask,Mustache",1,Mustache
3761,6761,Female,8353,Mid,3,"Clown Eyes Green,Hot Lipstick,Knitted Cap",0,
3762,6762,Female,5343,Dark,2,"Cap,Purple Eye Shadow",0,
3763,6763,Female,5371,Dark,2,"Knitted Cap,Purple Eye Shadow",0,
3764,6764,Female,203,Mid,3,"Blue Eye Shadow,Hot Lipstick,Tiara",0,
3765,6765,Female,9970,Light,3,"Bandana,Earring,Purple Lipstick",0,
3766,6766,Female,7930,Mid,2,"Cap,VR",0,
3767,6767,Female,2228,Dark,3,"Eye Patch,Purple Lipstick,Red Mohawk",0,
3768,6768,Female,3681,Light,2,"Classic Shades,Tassle Hat",0,
3769,6769,Female,4533,Light,1,Hot Lipstick,0,
3770,6770,Female,2773,Light,3,"Black Lipstick,Straight Hair,VR",0,
3771,6771,Male,2955,Albino,3,"Big Shades,Frumpy Hair,Silver Chain",0,
3772,6772,Male,5127,Mid,3,"Earring,Front Beard Dark,Mohawk",0,
3773,6773,Male,8176,Dark,2,"Cap,Regular Shades",0,
3774,6774,Male,7923,Light,2,"Bandana,Pipe",0,
3775,6775,Male,2895,Mid,3,"Chinstrap,Mohawk Thin,Silver Chain",0,
3776,6776,Female,3036,Mid,3,"Clown Eyes Blue,Dark Hair,Purple Lipstick",0,
3777,6777,Female,8418,Albino,2,"Clown Eyes Green,Wild Hair",0,
3778,6778,Male,3248,Dark,3,"Big Shades,Earring,Purple Hair",1,Earring
3779,6779,Female,674,Light,3,"Blue Eye Shadow,Hot Lipstick,Pink With Hat",0,
3780,6780,Female,7902,Mid,3,"Earring,Pipe,Wild Hair",1,Earring
3781,6781,Male,2554,Albino,1,Clown Hair Green,0,
3782,6782,Male,8611,Mid,2,"Eye Patch,Headband",0,
3783,6783,Male,5596,Light,3,"Earring,Handlebars,Wild Hair",0,
3784,6784,Zombie,507,Zombie,3,"Bandana,Cigarette,Frown",0,
3785,6785,Male,7756,Light,2,"Eye Patch,Peak Spike",0,
3786,6786,Male,3480,Dark,4,"Chinstrap,Earring,Fedora,Medical Mask",0,
3787,6787,Male,8175,Mid,3,"Cap,Earring,Regular Shades",0,
3788,6788,Male,1874,Dark,3,"Big Beard,Earring,Stringy Hair",0,
3789,6789,Male,9529,Light,3,"Big Shades,Cigarette,Wild Hair",0,
3790,6790,Male,7347,Mid,3,"Earring,Goat,Messy Hair",0,
3791,6791,Female,8496,Albino,2,"Clown Eyes Blue,Knitted Cap",0,
3792,6792,Male,3568,Mid,2,"Frumpy Hair,Medical Mask",0,
3793,6793,Female,315,Mid,3,"Cigarette,Earring,Orange Side",1,Earring
3794,6794,Female,104,Dark,3,"Choker,Mohawk Dark,Spots",0,
3795,6795,Male,2857,Light,5,"Clown Nose,Frown,Goat,Messy Hair,Silver Chain",0,
3796,6796,Female,665,Dark,3,"Pink With Hat,Purple Eye Shadow,Purple Lipstick",0,
3797,6797,Female,1182,Light,2,"Blonde Short,Nerd Glasses",0,
3798,6798,Male,8159,Dark,2,"Cap,Classic Shades",0,
3799,6799,Male,7284,Light,3,"Cigarette,Crazy Hair,Goat",0,
3800,6800,Male,3208,Albino,3,"Eye Patch,Pipe,Purple Hair",0,
3801,6801,Female,4527,Albino,1,Purple Lipstick,0,
3802,6802,Male,3746,Dark,3,"Clown Nose,Fedora,Goat",0,
3803,6803,Male,7295,Mid,3,"Earring,Goat,Knitted Cap",0,
3804,6804,Female,9787,Dark,2,"Regular Shades,Stringy Hair",0,
3805,6805,Male,4074,Dark,2,"Cigarette,Police Cap",0,
3806,6806,Female,8158,Dark,2,"Cap,Classic Shades",0,
3807,6807,Female,697,Mid,3,"Clown Eyes Green,Pink With Hat,Purple Lipstick",0,
3808,6808,Female,3021,Dark,3,"Black Lipstick,Dark Hair,VR",0,
3809,6809,Male,1811,Light,3,"Big Beard,Horned Rim Glasses,Peak Spike",0,
3810,6810,Female,9526,Mid,3,"Horned Rim Glasses,Purple Lipstick,Wild Hair",0,
3811,6811,Female,8342,Dark,3,"Clown Eyes Green,Crazy Hair,Mole",0,
3812,6812,Female,1112,Dark,2,"Blonde Short,Purple Eye Shadow",0,
3813,6813,Male,7182,Albino,2,"Eye Mask,Messy Hair",0,
3814,6814,Female,870,Mid,4,"Clown Eyes Blue,Earring,Spots,Wild Blonde",0,
3815,6815,Male,6624,Albino,3,"Headband,Mustache,Regular Shades",0,
3816,6816,Female,2210,Mid,3,"Blonde Bob,Clown Eyes Blue,Hot Lipstick",0,
3817,6817,Female,152,Mid,3,"Pilot Helmet,Purple Lipstick,Vape",0,
3818,6818,Male,7414,Dark,2,"Do-rag,VR",0,
3819,6819,Male,347,Light,3,"Buck Teeth,Cap,Front Beard Dark",0,
3820,6820,Male,6237,Mid,3,"Chinstrap,Earring,Wild Hair",0,
3821,6821,Female,8811,Mid,3,"Crazy Hair,Earring,Purple Lipstick",0,
3822,6822,Female,2103,Mid,3,"Eye Mask,Half Shaved,Purple Lipstick",0,
3823,6823,Female,4570,Light,2,"Earring,Horned Rim Glasses",0,
3824,6824,Female,9351,Light,3,"Black Lipstick,Classic Shades,Frumpy Hair",0,
3825,6825,Female,5373,Mid,2,"Knitted Cap,Purple Eye Shadow",0,
3826,6826,Male,7396,Mid,3,"Do-rag,Pipe,Small Shades",0,
3827,6827,Male,5569,Mid,4,"Big Shades,Earring,Handlebars,Mohawk",0,
3828,6828,Male,5490,Mid,3,"Eye Patch,Handlebars,Peak Spike",0,
3829,6829,Male,1805,Light,2,"Big Beard,Do-rag",0,
3830,6830,Male,5982,Mid,3,"Eye Patch,Front Beard,Peak Spike",0,
3831,6831,Female,8422,Light,2,"Clown Eyes Green,Wild Hair",0,
3832,6832,Male,946,Light,2,"Headband,Spots",0,
3833,6833,Male,5891,Mid,3,"Earring,Headband,Vape",0,
3834,6834,Female,2983,Dark,3,"Dark Hair,Pipe,Purple Eye Shadow",0,
3835,6835,Male,4446,Light,2,"Horned Rim Glasses,Normal Beard Black",0,
3836,6836,Female,1524,Dark,4,"Blue Eye Shadow,Hot Lipstick,Mole,Straight Hair Blonde",0,
3837,6837,Male,7119,Light,3,"Cap,Earring,Eye Mask",0,
3838,6838,Male,6413,Mid,4,"Cigarette,Eye Patch,Knitted Cap,Luxurious Beard",0,
3839,6839,Male,3482,Light,3,"Earring,Fedora,Medical Mask",0,
3840,6840,Female,1325,Albino,3,"Cigarette,Purple Lipstick,Wild White Hair",0,
3841,6841,Male,7402,Dark,3,"Do-rag,Earring,Pipe",0,
3842,6842,Female,241,Albino,2,"Purple Lipstick,Tiara",0,
3843,6843,Male,8989,Dark,3,"Cigarette,Mohawk Dark,Regular Shades",0,
3844,6844,Female,641,Light,3,"Earring,Pigtails,Purple Lipstick",0,
3845,6845,Female,5370,Light,3,"Earring,Knitted Cap,Purple Eye Shadow",0,
3846,6846,Male,9189,Dark,3,"Earring,Horned Rim Glasses,Mohawk Thin",0,
3847,6847,Male,3936,Mid,2,"Handlebars,Police Cap",0,
3848,6848,Female,5446,Light,4,"Bandana,Earring,Hot Lipstick,Purple Eye Shadow",0,
3849,6849,Male,6915,Dark,3,"Do-rag,Nerd Glasses,Normal Beard",0,
3850,6850,Male,9123,Mid,3,"Mohawk,Regular Shades,Shadow Beard",0,
3851,6851,Male,4058,Albino,2,"Horned Rim Glasses,Police Cap",0,
3852,6852,Male,3366,Light,5,"Clown Eyes Blue,Earring,Frumpy Hair,Mole,Shadow Beard",0,
3853,6853,Male,3761,Light,3,"Eye Patch,Fedora,Front Beard Dark",0,
3854,6854,Female,9525,Albino,3,"Horned Rim Glasses,Mole,Wild Hair",0,
3855,6855,Female,1151,Albino,2,"Blonde Short,Clown Eyes Blue",0,
3856,6856,Female,179,Mid,3,"Cigarette,Pilot Helmet,Purple Lipstick",0,
3857,6857,Male,8841,Albino,3,"Earring,Eye Patch,Knitted Cap",0,
3858,6858,Female,2137,Light,2,"Blonde Bob,Pipe",0,
3859,6859,Female,1122,Dark,4,"Blonde Short,Earring,Green Eye Shadow,Hot Lipstick",0,
3860,6860,Female,3045,Dark,3,"Black Lipstick,Dark Hair,Eye Patch",0,
3861,6861,Female,9191,Light,3,"Big Shades,Earring,Mohawk Thin",0,
3862,6862,Female,721,Light,2,"Pink With Hat,Regular Shades",0,
3863,6863,Female,2390,Light,3,"Cigarette,Hot Lipstick,Red Mohawk",0,
3864,6864,Female,4525,Mid,1,Mole,0,
3865,6865,Male,7256,Albino,2,"Cap,Goat",0,
3866,6866,Male,6782,Albino,3,"Mohawk Thin,Normal Beard Black,Small Shades",0,
3867,6867,Male,3840,Dark,3,"Fedora,Muttonchops,VR",0,
3868,6868,Female,5732,Light,3,"Green Eye Shadow,Headband,Hot Lipstick",0,
3869,6869,Male,344,Mid,3,"Buck Teeth,Cap Forward,Classic Shades",0,
3870,6870,Female,2978,Mid,2,"Dark Hair,Gold Chain",0,
3871,6871,Male,372,Dark,4,"Bandana,Buck Teeth,Nerd Glasses,Pipe",0,
3872,6872,Female,8589,Dark,3,"Bandana,Black Lipstick,Clown Eyes Blue",0,
3873,6873,Male,4605,Light,3,"Cap Forward,Horned Rim Glasses,Vape",0,
3874,6874,Male,4894,Albino,3,"Eye Mask,Hoodie,Shadow Beard",0,
3875,6875,Female,262,Dark,2,"Orange Side,Purple Eye Shadow",0,
3876,6876,Male,324,Light,2,"Buck Teeth,Vampire Hair",0,
3877,6877,Male,9489,Dark,2,"Classic Shades,Wild Hair",0,
3878,6878,Male,9965,Light,2,"Bandana,Mole",0,
3879,6879,Male,1823,Dark,3,"Bandana,Big Beard,Clown Eyes Blue",0,
3880,6880,Female,8774,Dark,4,"Crazy Hair,Hot Lipstick,Mole,Nerd Glasses",0,
3881,6881,Female,3613,Dark,2,"Blue Eye Shadow,Tassle Hat",0,
3882,6882,Female,5790,Dark,3,"Black Lipstick,Frumpy Hair,Green Eye Shadow",0,
3883,6883,Male,6575,Mid,4,"Classic Shades,Do-rag,Earring,Mustache",0,
3884,6884,Female,5365,Dark,3,"Knitted Cap,Mole,Purple Eye Shadow",0,
3885,6885,Female,2235,Mid,2,"Eye Patch,Red Mohawk",0,
3886,6886,Male,2935,Mid,4,"Earring,Headband,Regular Shades,Silver Chain",0,
3887,6887,Male,7709,Light,3,"Big Shades,Mohawk Thin,Muttonchops",0,
3888,6888,Male,2969,Dark,3,"Horned Rim Glasses,Silver Chain,Stringy Hair",0,
3889,6889,Male,1453,Mid,3,"Cowboy Hat,Earring,Shadow Beard",0,
3890,6890,Female,1105,Light,2,"Blonde Short,Clown Nose",0,
3891,6891,Male,1378,Mid,2,"Cowboy Hat,Front Beard",0,
3892,6892,Male,4158,Mid,3,"Big Shades,Clown Nose,Knitted Cap",0,
3893,6893,Female,1263,Mid,3,"Black Lipstick,Pipe,Wild White Hair",0,
3894,6894,Male,3432,Albino,3,"Gold Chain,Knitted Cap,Small Shades",0,
3895,6895,Female,1655,Albino,3,"Big Shades,Black Lipstick,Wild Blonde",0,
